month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2023-07,Illinois,199545.0,0.0,19386.0,8274.0,767.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227972
2023-07,Indiana,376.0,22454.0,16217.0,9321.0,1450.0,807,0.0,3.0,1.0,0.0,768.0,285.0,14.0,59.0,1.0,0.0,0.0,0.0,24.0,13.0,7.0,3.0,1.0,0.0,51804
2023-07,Iowa,2740.0,3836.0,2015.0,1978.0,159.0,74,1.0,0.0,0.0,0.0,27.0,23.0,0.0,67.0,10.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,10940
2023-07,Kansas,1818.0,2.0,5207.0,4166.0,603.0,350,0.0,1.0,1.0,0.0,454.0,163.0,8.0,101.0,11.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,12899
2023-07,Kentucky,617.0,308776.0,8219.0,5806.0,577.0,490,8.0,9.0,0.0,0.0,1340.0,673.0,5.0,41.0,5.0,0.0,0.0,0.0,5.0,12.0,2.0,0.0,1.0,0.0,326586
2023-07,Louisiana,1761.0,487.0,8535.0,5199.0,763.0,475,1.0,4.0,1.0,1.0,782.0,353.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,18392
2023-07,Maine,310.0,13.0,3053.0,2934.0,269.0,229,0.0,0.0,0.0,0.0,70.0,41.0,0.0,25.0,12.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,6970
2023-07,Mariana Islands,0.0,0.0,21.0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
2023-07,Maryland,7349.0,43.0,7961.0,4451.0,101.0,10,0.0,0.0,2.0,0.0,115.0,75.0,0.0,89.0,60.0,3.0,0.0,0.0,12.0,18.0,1.0,0.0,0.0,0.0,20290
2023-07,Massachusetts,9140.0,0.0,3957.0,2284.0,1367.0,235,1.0,0.0,0.0,0.0,12.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,22.0,5.0,0.0,1.0,1.0,17053
2023-07,Michigan,14926.0,5683.0,16571.0,11322.0,1652.0,807,3.0,0.0,2.0,1.0,21.0,191.0,1.0,45.0,10.0,0.0,0.0,0.0,27.0,3.0,9.0,0.0,1.0,0.0,51275
2023-07,Minnesota,9727.0,34724.0,7819.0,7476.0,922.0,469,0.0,3.0,0.0,0.0,182.0,151.0,1.0,98.0,22.0,3.0,0.0,0.0,21.0,13.0,1.0,1.0,1.0,0.0,61634
2023-07,Mississippi,1775.0,0.0,6673.0,4000.0,407.0,351,0.0,6.0,5.0,0.0,1363.0,599.0,3.0,16.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,15206
2023-07,Missouri,800.0,155.0,15409.0,10686.0,1687.0,1014,0.0,1.0,4.0,0.0,1127.0,548.0,16.0,337.0,36.0,2.0,0.0,0.0,32.0,21.0,10.0,1.0,0.0,0.0,31886
2023-07,Montana,807.0,0.0,3803.0,3546.0,320.0,344,10.0,1.0,1.0,0.0,395.0,373.0,0.0,44.0,10.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,9659
2023-07,Nebraska,3435.0,98.0,115.0,1151.0,13.0,6,0.0,0.0,0.0,0.0,4.0,16.0,0.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4881
2023-07,Nevada,3545.0,0.0,4118.0,1815.0,341.0,246,0.0,0.0,1.0,1.0,199.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,375.0,151.0,20.0,0.0,0.0,0.0,10872
2023-07,New Hampshire,1130.0,2.0,4771.0,2525.0,514.0,0,63.0,1.0,1.0,1.0,0.0,3.0,0.0,91.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9113
2023-07,New Jersey,0.0,0.0,6752.0,3117.0,903.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,50.0,6.0,4.0,1.0,0.0,10933
2023-07,New Mexico,746.0,0.0,5751.0,3425.0,554.0,326,0.0,6.0,5.0,0.0,356.0,269.0,4.0,51.0,0.0,0.0,0.0,0.0,95.0,29.0,4.0,0.0,1.0,0.0,11622
2023-07,New York,5522.0,2217.0,8486.0,8163.0,733.0,208,0.0,0.0,0.0,1.0,24.0,24.0,2.0,39.0,68.0,2.0,1.0,0.0,257.0,194.0,21.0,9.0,4.0,0.0,25975
2023-07,North Carolina,13623.0,221.0,21984.0,8739.0,1316.0,772,0.0,11.0,3.0,0.0,1946.0,818.0,13.0,754.0,119.0,0.0,3.0,0.0,38.0,8.0,0.0,1.0,2.0,0.0,50371
2023-07,North Dakota,388.0,12.0,1454.0,1971.0,131.0,106,0.0,1.0,0.0,0.0,66.0,60.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,4206
2023-07,Ohio,8477.0,845.0,18760.0,11771.0,1472.0,949,0.0,1.0,0.0,1.0,1207.0,398.0,7.0,292.0,68.0,14.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,44279
2023-07,Oklahoma,3077.0,1.0,9653.0,6393.0,1099.0,789,2.0,4.0,3.0,2.0,1551.0,799.0,8.0,87.0,3.0,0.0,0.0,0.0,27.0,16.0,7.0,0.0,0.0,0.0,23521
2023-07,Oregon,5054.0,276.0,11041.0,7676.0,1462.0,17,2.0,0.0,0.0,0.0,1.0,1.0,0.0,177.0,44.0,2.0,0.0,0.0,344.0,266.0,22.0,0.0,0.0,0.0,26385
2023-07,Pennsylvania,26303.0,2.0,33320.0,15865.0,19.0,0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,88.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76555
2023-07,Puerto Rico,0.0,0.0,3583.0,314.0,50.0,34,0.0,1.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,92.0,9.0,2.0,0.0,0.0,5115
2023-07,Rhode Island,0.0,0.0,869.0,516.0,86.0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,19.0,4.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,0.0,1624
2023-07,South Carolina,9198.0,332.0,8471.0,4497.0,1036.0,471,2.0,4.0,1.0,0.0,702.0,239.0,6.0,183.0,8.0,28.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,25186
2023-07,South Dakota,821.0,3.0,1424.0,1925.0,123.0,106,0.0,0.0,0.0,0.0,97.0,91.0,0.0,2.0,1.0,3.0,0.0,0.0,6.0,16.0,1.0,0.0,1.0,0.0,4620
2023-07,Tennessee,12047.0,61.0,23702.0,12849.0,1494.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50235
2023-07,Texas,22511.0,0.0,47650.0,23317.0,3888.0,2431,15.0,17.0,14.0,2.0,6754.0,2317.0,72.0,207.0,4.0,0.0,0.0,0.0,45.0,21.0,7.0,2.0,0.0,0.0,109274
2023-07,Utah,11849.0,59586.0,3925.0,3474.0,586.0,0,0.0,3.0,0.0,0.0,241.0,179.0,1.0,212.0,45.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80128
2023-07,Vermont,0.0,0.0,1041.0,1078.0,90.0,102,2.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2330
2023-07,Virgin Islands,389.0,28.0,25.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,457
2023-07,Virginia,310.0,96.0,20735.0,11824.0,3133.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36589
2023-07,Washington,11898.0,304.0,12617.0,6268.0,905.0,43,30.0,1.0,5.0,2.0,321.0,371.0,13.0,512.0,80.0,14.0,0.0,0.0,236.0,161.0,76.0,0.0,0.0,0.0,33857
2023-07,West Virginia,2170.0,128.0,4011.0,3927.0,286.0,278,9.0,1.0,3.0,0.0,677.0,469.0,1.0,29.0,5.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,12004
2023-07,Wisconsin,11508.0,751.0,12231.0,9075.0,860.0,49,0.0,0.0,0.0,3.0,152.0,117.0,6.0,125.0,44.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34924
2023-07,Wyoming,471.0,15.0,1867.0,1655.0,148.0,108,6.0,1.0,0.0,0.0,128.0,94.0,1.0,39.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4548
2023-06,Alabama,10198.0,95.0,16880.0,10167.0,1216.0,997,0.0,15.0,6.0,2.0,2384.0,861.0,15.0,43.0,0.0,0.0,0.0,0.0,43.0,25.0,15.0,0.0,2.0,0.0,42964
2023-06,Alaska,238.0,81.0,2961.0,2270.0,275.0,204,0.0,0.0,1.0,0.0,160.0,82.0,2.0,28.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6314
2023-06,Arizona,10944.0,2109.0,16544.0,7951.0,1675.0,939,0.0,8.0,3.0,0.0,1118.0,377.0,3.0,259.0,13.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,41958
2023-06,Arkansas,4128.0,415.0,6035.0,4039.0,466.0,390,0.0,9.0,9.0,1.0,1106.0,690.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,1.0,0.0,0.0,17305
2023-06,California,28968.0,15713.0,33746.0,21016.0,4539.0,0,0.0,0.0,0.0,0.0,720.0,347.0,23.0,1907.0,1220.0,87.0,0.0,0.0,7763.0,3012.0,512.0,24.0,13.0,0.0,119610
2023-06,Colorado,8170.0,14.0,16583.0,10450.0,1482.0,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38588
2023-06,Connecticut,8461.0,588.0,5038.0,1912.0,2753.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,145.0,84.0,0.0,0.0,0.0,19449
2023-06,Delaware,1151.0,0.0,2004.0,792.0,91.0,85,0.0,0.0,0.0,0.0,24.0,7.0,0.0,159.0,0.0,0.0,0.0,0.0,48.0,17.0,1.0,0.0,0.0,0.0,4379
2023-06,District of Columbia,1003.0,0.0,271.0,6.0,0.0,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317
2023-06,Florida,11470.0,0.0,58766.0,20981.0,4863.0,3213,0.0,6.0,2.0,0.0,3812.0,802.0,7.0,1511.0,122.0,3.0,0.0,0.0,246.0,140.0,57.0,63.0,36.0,0.0,106100
2023-06,Georgia,10906.0,0.0,16292.0,7548.0,932.0,790,0.0,26.0,7.0,1.0,2225.0,707.0,20.0,74.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,39551
2023-06,Guam,0.0,0.0,155.0,84.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250
2023-06,Hawaii,1793.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797
2023-06,Idaho,8552.0,94.0,5006.0,4368.0,520.0,306,0.0,3.0,1.0,0.0,290.0,245.0,2.0,94.0,7.0,8.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,19508
2023-06,Illinois,243305.0,4.0,19399.0,7913.0,761.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271382
2023-06,Indiana,374.0,24117.0,17712.0,9939.0,1512.0,904,1.0,8.0,0.0,0.0,900.0,311.0,39.0,63.0,4.0,0.0,0.0,0.0,36.0,19.0,7.0,2.0,1.0,0.0,55949
2023-06,Iowa,3162.0,3224.0,2051.0,1987.0,138.0,52,2.0,1.0,0.0,0.0,32.0,19.0,1.0,58.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10736
2023-06,Kansas,1995.0,34.0,5275.0,3913.0,576.0,395,0.0,1.0,3.0,0.0,439.0,185.0,2.0,103.0,11.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,12946
2023-06,Kentucky,743.0,316217.0,9015.0,6134.0,502.0,547,9.0,12.0,4.0,0.0,1558.0,827.0,4.0,38.0,13.0,1.0,0.0,0.0,12.0,17.0,3.0,0.0,0.0,0.0,335656
2023-06,Louisiana,1928.0,475.0,9389.0,5236.0,729.0,515,1.0,5.0,1.0,0.0,899.0,419.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,19624
2023-06,Maine,403.0,4.0,3253.0,3112.0,261.0,220,1.0,0.0,0.0,0.0,73.0,83.0,0.0,29.0,12.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,7462
2023-06,Mariana Islands,0.0,0.0,19.0,10.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2023-06,Maryland,7787.0,25.0,8844.0,4725.0,110.0,3,0.0,0.0,1.0,2.0,122.0,77.0,2.0,119.0,26.0,11.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,21869
2023-06,Massachusetts,7878.0,0.0,4408.0,2335.0,1170.0,192,2.0,1.0,0.0,1.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,20.0,7.0,1.0,1.0,0.0,16068
2023-06,Michigan,16807.0,6478.0,17696.0,12108.0,1626.0,748,0.0,0.0,3.0,1.0,27.0,193.0,7.0,62.0,13.0,2.0,0.0,0.0,26.0,13.0,2.0,1.0,1.0,0.0,55814
2023-06,Minnesota,10966.0,31604.0,8093.0,7179.0,868.0,490,0.0,1.0,1.0,0.0,191.0,164.0,1.0,107.0,25.0,2.0,0.0,0.0,7.0,20.0,2.0,1.0,0.0,0.0,59722
2023-06,Mississippi,2306.0,0.0,7655.0,4253.0,421.0,358,1.0,13.0,5.0,0.0,1632.0,686.0,2.0,16.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,17357
2023-06,Missouri,706.0,123.0,16411.0,11306.0,1587.0,1091,0.0,8.0,2.0,3.0,1410.0,618.0,23.0,450.0,47.0,2.0,0.0,0.0,30.0,21.0,8.0,0.0,1.0,0.0,33847
2023-06,Montana,863.0,3.0,3876.0,3735.0,301.0,379,13.0,2.0,0.0,0.0,414.0,354.0,0.0,53.0,20.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,10021
2023-06,Nebraska,3697.0,101.0,131.0,1241.0,19.0,11,0.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5264
2023-06,Nevada,2073.0,0.0,4703.0,2261.0,357.0,289,0.0,1.0,1.0,0.0,245.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,308.0,137.0,15.0,0.0,1.0,0.0,10438
2023-06,New Hampshire,1083.0,1.0,5031.0,2680.0,453.0,0,118.0,0.0,0.0,0.0,0.0,8.0,0.0,118.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9516
2023-06,New Jersey,0.0,0.0,7530.0,3387.0,863.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,136.0,50.0,5.0,1.0,4.0,0.0,11978
2023-06,New Mexico,988.0,0.0,6405.0,3704.0,581.0,419,0.0,11.0,2.0,1.0,508.0,324.0,4.0,91.0,0.0,0.0,0.0,0.0,106.0,45.0,7.0,0.0,0.0,0.0,13196
2023-06,New York,5227.0,2478.0,9824.0,9391.0,905.0,233,0.0,1.0,2.0,0.0,31.0,35.0,1.0,33.0,73.0,2.0,0.0,2.0,259.0,184.0,21.0,9.0,5.0,0.0,28716
2023-06,North Carolina,16139.0,223.0,25982.0,9799.0,1266.0,932,0.0,11.0,5.0,1.0,2340.0,1034.0,16.0,957.0,152.0,7.0,1.0,0.0,46.0,6.0,0.0,0.0,0.0,0.0,58917
2023-06,North Dakota,534.0,9.0,1489.0,2046.0,118.0,99,0.0,0.0,1.0,1.0,72.0,63.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4440
2023-06,Ohio,9214.0,1624.0,18799.0,11658.0,1258.0,1011,0.0,5.0,2.0,1.0,1350.0,437.0,15.0,240.0,71.0,94.0,0.0,0.0,13.0,7.0,2.0,0.0,1.0,0.0,45802
2023-06,Oklahoma,3737.0,3.0,10384.0,6425.0,1152.0,850,0.0,12.0,4.0,0.0,1804.0,896.0,15.0,161.0,4.0,1.0,0.0,0.0,19.0,21.0,14.0,1.0,0.0,0.0,25503
2023-06,Oregon,5455.0,324.0,13917.0,10485.0,1841.0,23,8.0,0.0,0.0,0.0,3.0,1.0,0.0,171.0,36.0,0.0,0.0,0.0,301.0,233.0,23.0,0.0,0.0,0.0,32821
2023-06,Pennsylvania,28640.0,1.0,36449.0,18162.0,12.0,0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84403
2023-06,Puerto Rico,0.0,0.0,4567.0,384.0,67.0,67,0.0,1.0,0.0,0.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,86.0,8.0,2.0,0.0,0.0,6156
2023-06,Rhode Island,0.0,0.0,1008.0,566.0,90.0,104,0.0,0.0,1.0,0.0,4.0,0.0,0.0,21.0,6.0,5.0,0.0,0.0,8.0,9.0,0.0,0.0,1.0,0.0,1823
2023-06,South Carolina,10458.0,384.0,9746.0,5128.0,953.0,532,0.0,3.0,3.0,0.0,852.0,248.0,3.0,259.0,15.0,31.0,0.0,0.0,8.0,6.0,3.0,0.0,0.0,0.0,28632
2023-06,South Dakota,821.0,1.0,1563.0,1988.0,139.0,112,0.0,0.0,0.0,0.0,98.0,79.0,0.0,6.0,3.0,2.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,4821
2023-06,Tennessee,12014.0,100.0,24651.0,13369.0,1591.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,113.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51845
2023-06,Texas,28900.0,0.0,51381.0,24918.0,3800.0,2653,3.0,29.0,5.0,3.0,6995.0,2389.0,65.0,284.0,13.0,0.0,0.0,0.0,43.0,24.0,0.0,1.0,1.0,0.0,121507
2023-06,Utah,15031.0,56893.0,5814.0,5054.0,797.0,0,0.0,7.0,10.0,2.0,320.0,267.0,1.0,202.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84482
2023-06,Vermont,0.0,0.0,1498.0,1405.0,96.0,92,0.0,2.0,1.0,1.0,7.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3129
2023-06,Virgin Islands,49.0,26.0,43.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,128
2023-06,Virginia,260.0,109.0,21984.0,12563.0,3363.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38842
2023-06,Washington,12822.0,245.0,14134.0,7229.0,924.0,34,12.0,0.0,4.0,2.0,332.0,393.0,14.0,657.0,107.0,13.0,0.0,0.0,271.0,192.0,75.0,0.0,1.0,0.0,37461
2023-06,West Virginia,2272.0,147.0,4369.0,4232.0,262.0,310,8.0,1.0,0.0,0.0,766.0,551.0,2.0,24.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,12955
2023-06,Wisconsin,11491.0,750.0,13776.0,9343.0,907.0,57,0.0,0.0,0.0,4.0,162.0,132.0,11.0,149.0,37.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36822
2023-06,Wyoming,537.0,8.0,2039.0,1842.0,149.0,114,9.0,1.0,1.0,0.0,124.0,124.0,1.0,47.0,7.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5017
2023-05,Alabama,10733.0,92.0,17565.0,9949.0,1179.0,964,0.0,6.0,5.0,0.0,2051.0,817.0,9.0,54.0,1.0,0.0,0.0,0.0,30.0,21.0,12.0,1.0,2.0,0.0,43491
2023-05,Alaska,185.0,10.0,3115.0,2346.0,294.0,229,0.0,0.0,0.0,0.0,137.0,72.0,1.0,19.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6420
2023-05,Arizona,11852.0,1283.0,16609.0,8057.0,1550.0,1023,0.0,9.0,1.0,0.0,1097.0,363.0,6.0,211.0,22.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,42092
2023-05,Arkansas,2697.0,79.0,6456.0,4327.0,405.0,394,8.0,5.0,5.0,2.0,942.0,690.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,16024
2023-05,California,25144.0,18395.0,34421.0,21695.0,4841.0,1,0.0,0.0,2.0,0.0,613.0,327.0,35.0,1864.0,899.0,117.0,0.0,0.0,7763.0,3190.0,565.0,19.0,7.0,0.0,119898
2023-05,Colorado,9246.0,11.0,18190.0,11014.0,1574.0,1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42050
2023-05,Connecticut,7292.0,629.0,4991.0,1776.0,1779.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,155.0,134.0,0.0,0.0,0.0,17193
2023-05,Delaware,984.0,0.0,2470.0,778.0,87.0,91,0.0,0.0,0.0,0.0,26.0,3.0,0.0,87.0,0.0,1.0,0.0,0.0,70.0,11.0,1.0,1.0,0.0,0.0,4610
2023-05,District of Columbia,895.0,1.0,355.0,5.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277
2023-05,Florida,12457.0,0.0,61383.0,21861.0,4709.0,3189,0.0,6.0,6.0,0.0,3421.0,832.0,10.0,1471.0,119.0,0.0,0.0,0.0,285.0,158.0,51.0,44.0,36.0,0.0,110038
2023-05,Georgia,13018.0,0.0,17312.0,7429.0,857.0,753,1.0,21.0,5.0,0.0,2090.0,705.0,17.0,81.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,42305
2023-05,Guam,0.0,0.0,113.0,64.0,13.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
2023-05,Hawaii,2282.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287
2023-05,Idaho,7179.0,136.0,5047.0,4681.0,590.0,322,0.0,0.0,4.0,0.0,284.0,257.0,3.0,88.0,21.0,0.0,0.0,0.0,7.0,10.0,2.0,0.0,1.0,0.0,18632
2023-05,Illinois,341541.0,0.0,23805.0,11014.0,1103.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377463
2023-05,Indiana,398.0,26309.0,18327.0,10110.0,1464.0,916,0.0,2.0,2.0,0.0,734.0,264.0,26.0,61.0,6.0,0.0,0.0,0.0,22.0,15.0,3.0,2.0,1.0,0.0,58662
2023-05,Iowa,3861.0,3063.0,2236.0,1939.0,136.0,74,2.0,0.0,0.0,0.0,22.0,25.0,1.0,60.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11432
2023-05,Kansas,2034.0,4.0,5434.0,3993.0,535.0,349,0.0,4.0,0.0,0.0,421.0,178.0,2.0,109.0,28.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,13101
2023-05,Kentucky,790.0,317915.0,9498.0,6426.0,502.0,580,7.0,10.0,3.0,0.0,1464.0,739.0,3.0,42.0,5.0,0.0,0.0,0.0,11.0,11.0,2.0,0.0,1.0,0.0,338009
2023-05,Louisiana,2291.0,493.0,10189.0,5502.0,681.0,587,0.0,7.0,2.0,0.0,794.0,416.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,2.0,0.0,0.0,20995
2023-05,Maine,482.0,10.0,3398.0,3030.0,273.0,241,2.0,1.0,0.0,0.0,71.0,50.0,0.0,34.0,13.0,1.0,0.0,0.0,8.0,5.0,2.0,1.0,0.0,0.0,7622
2023-05,Mariana Islands,0.0,0.0,17.0,6.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2023-05,Maryland,8767.0,50.0,11070.0,5267.0,109.0,5,0.0,4.0,0.0,0.0,89.0,67.0,1.0,107.0,26.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,25583
2023-05,Massachusetts,8918.0,1.0,4567.0,2330.0,1095.0,230,6.0,0.0,0.0,1.0,8.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,23.0,19.0,7.0,0.0,0.0,0.0,17222
2023-05,Michigan,18254.0,6410.0,18504.0,12622.0,1673.0,808,0.0,0.0,1.0,0.0,15.0,198.0,2.0,79.0,23.0,1.0,0.0,0.0,27.0,16.0,2.0,1.0,0.0,0.0,58636
2023-05,Minnesota,15261.0,34442.0,9207.0,8339.0,913.0,577,0.0,2.0,2.0,0.0,159.0,182.0,2.0,108.0,17.0,0.0,0.0,0.0,7.0,19.0,1.0,0.0,0.0,0.0,69238
2023-05,Mississippi,2849.0,0.0,7790.0,4296.0,375.0,385,0.0,7.0,2.0,0.0,1438.0,576.0,8.0,19.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,17755
2023-05,Missouri,797.0,123.0,17012.0,11619.0,1610.0,1116,0.0,5.0,1.0,1.0,1181.0,542.0,19.0,434.0,39.0,2.0,0.0,0.0,28.0,17.0,3.0,2.0,2.0,0.0,34553
